token_name,current_price,price_ma_5,price_ma_20,volume_ma_5,price_volatility,recent_trades,buy_pressure,last_trade,erg_liquidity,token_liquidity,rsi_14,market_impact,liquidity_imbalance,price_momentum_5,bb_position_5,volume_imbalance_5,trade_sign_imbalance_5,price_momentum_20,bb_position_20,volume_imbalance_20,trade_sign_imbalance_20,price_momentum_50,bb_position_50,volume_imbalance_50,trade_sign_imbalance_50
$BASS,0.0734037670044934,8.106871074530005,7.06174232247506,2.4451006814,0.0,9,0.5555555555555556,2025-01-17 09:01:25,279.381145453,37765471140,,0.0036958554514359143,1.0078220094352846e-07,-0.051552749333503955,0.22626687175831486,0.49734604331454985,0.19999999999999996,,,0.8243048293738553,0.11111111111111116,,,0.8243048293738553,0.11111111111111116
🌶,3.7676845694478456e-08,536549.7303301382,536549.7303301382,0.5124541225,0.0,4,0.5,2024-09-25 03:22:19,0.05585251,1220661,,99.99999999999817,1.2144316842800746,,,0.014545931377496126,0.0,,,0.014545931377496126,0.0,,,0.014545931377496126,0.0
DOBER,94110992.39211641,73855677.01201211,71453533.71207769,0.0760698626,0.0,9,0.7777777777777778,2025-01-06 22:01:36,10.379939188,978925765717664734,,0.19415964241693776,1.1266906665491152e-25,0.04928571001528992,0.6224350295892921,0.4350358298136324,0.6000000000000001,,,-0.6007320258710238,0.5555555555555556,,,-0.6007320258710238,0.5555555555555556
👽 🎲 ,21684022.848585013,8338146.024222816,6948455.020185689,0.45191379499999995,0.0,6,0.3333333333333333,2024-12-18 02:49:22,23.245386433,499485861,,3.438791564955864,2.1462174172104092e-15,419005816192942.2,0.7918313682318496,0.7247262611224338,-0.19999999999999996,,,0.19559916660453552,-0.33333333333333337,,,0.19559916660453552,-0.33333333333333337
🍺,32022445.206643984,15499880.260846848,15499880.260846848,0.907045791,0.0,5,0.6,2024-11-10 06:38:45,1.920015171,65670917,,0.9204655169294601,9.130132673050244e-16,,0.7729967602636735,-0.014281758571106062,0.19999999999999996,,,-0.014281758571106062,0.19999999999999996,,,-0.014281758571106062,0.19999999999999996
florycoin,62124.9219230668,51536.20471283493,51536.20471283493,0.2752662755,0.0,2,1.0,2024-12-07 09:14:23,1.06458666,98985023280334,,0.9722816611452471,1.7311937453897007e-19,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0
ZANG,18072283.525484674,9036141.762742365,9036141.762742365,0.059953907,0.0,2,0.5,2024-11-29 03:49:35,0.309524443,6659703,,5420781802665459.0,2.5717399883959238e-15,,,-0.0007688072772304985,0.0,,,-0.0007688072772304985,0.0,,,-0.0007688072772304985,0.0
Man-Hour,2616.840967901436,1167.9618230918823,1167.9618230918823,0.32107862449999997,0.0,4,0.5,2024-12-05 00:06:09,4.810987967,12617,,578770177.2035301,1.4571385141932114e-07,,,-0.8079683781627761,0.0,,,-0.8079683781627761,0.0,,,-0.8079683781627761,0.0
BTC,0.009420717365454176,0.054520544831325825,0.054520544831325825,0.114463641,0.0,2,0.5,2024-09-10 23:39:47,0.011072718,19780377,,4.551581954229383,5.9420417675533044e-08,,,0.73790804016098,0.0,,,0.73790804016098,0.0,,,0.73790804016098,0.0
ADA,38879.82937926797,25524.961275302616,25524.961275302616,0.1478645885,0.0,2,1.0,2024-12-15 11:25:25,0.134922278,15208873658,,8.51969625801065,2.2817195450461365e-16,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0
Hopium 2.0,1.1857281448744207e-06,247268.04658057273,247268.04658057273,0.148794974,0.0,2,0.5,2024-09-11 01:53:11,5.502843347,4561843,,9.090909090887294,1.0173296133745424,,,0.26072771785960996,0.0,,,0.26072771785960996,0.0,,,0.26072771785960996,0.0
MUSTARD,3.9332721026548e-07,352301.9602204697,143414.35516422242,1.030678789,0.0,20,0.6,2025-01-19 12:13:28,0.962179019,12265654451,49.51755432190072,1.999999999999403,0.0001994394947168457,-0.913902541583808,0.3401166598753047,0.34024061884521817,0.19999999999999996,,0.37803754048824273,0.33164288406714765,0.19999999999999996,,,0.33164288406714765,0.19999999999999996
Donald Duck 100x ,8.56225536245063,6.207507572469022,6.207507572469022,0.22076803233333334,0.0,3,0.6666666666666666,2024-10-17 11:03:59,6.018339374,52,,650.4239638898151,0.013517150651848886,,,-0.3437935897292207,0.33333333333333326,,,-0.3437935897292207,0.33333333333333326,,,-0.3437935897292207,0.33333333333333326
The Ergo Manifesto,1.413013233,1.3731732831666665,1.3731732831666665,2.7065066165,0.0,2,0.0,2024-09-17 07:37:31,51.080428357,37,,0.04229254429777872,0.9770270267219479,,,-1.0,-1.0,,,-1.0,-1.0,,,-1.0,-1.0
SigmaBalls,48762.05408338878,11413.414725654287,8152.439111886139,4.9997969022,0.0,7,0.2857142857142857,2024-11-15 14:04:46,3.293519922,210117,,4.750785716239978,3.2145272487394895e-10,446107777.7908961,0.9407237634617935,0.2799707527287887,-0.19999999999999996,,,0.0322263624682773,-0.4285714285714286,,,0.0322263624682773,-0.4285714285714286
love,0.0047169811320754715,127.95303876511225,168.17124942751354,0.405425945,16137.399161036701,20,0.8,2025-01-19 02:33:32,35.768045948,7544,39.616880575725965,1.999955976883458,1.0051465722396606,-0.9999776117408435,0.22615342507512917,0.013383319609700852,0.19999999999999996,-0.999974696057446,0.01674637184974521,0.13837876505626662,0.6000000000000001,,,-0.03848927405971523,0.6000000000000001
MEW,94.10417725171563,37.646694416243285,36.175861043101705,36.348501114,3623.42619278643,20,0.4,2025-01-19 22:45:45,59175.253861793,551267639,57.227396433860584,2.557724767828571e-05,1.140692874839171e-06,8728.103481869142,0.7738788916275794,-0.9500850386124672,-0.19999999999999996,0.13241207187340542,0.81813229657777,0.8118440243367796,-0.19999999999999996,0.1501284013887212,0.7725124591171093,0.6505832149326846,0.1200000000000001
🚬,5.4290962205238076e-08,14431588.071706023,11371800.691565797,0.9963045455999999,104444883812111.17,20,0.7,2025-01-19 13:04:48,97.608878783,1806924881,50.0,1.9999999999999942,0.9949968074622499,-0.9999999999999968,0.0535243207707863,0.7992581677126095,0.6000000000000001,-0.9999999999999961,0.13243992852260045,0.5102965786252145,0.3999999999999999,-0.09480575562378368,0.20202100612171336,0.06929209590364335,0.19999999999999996
COS,24477282.19401272,19753005.96038846,13635128.196012288,4.3546498938,356334832453648.2,20,0.5,2025-01-05 22:21:43,191.010436287,4630340943,48.75260179285418,8774244874077559.0,1.6853143994699464e-15,525184876800310.4,0.6065597918242011,0.5691961361415105,0.6000000000000001,-0.22117912982563415,0.6921321641251225,-0.25566186339948965,0.0,,,-0.18783884299894707,0.31034482758620685
🃏,4.555082333113171e-08,1953377.9197411495,488344.47995018,0.4103761597999999,11968152720863.521,20,0.1,2024-12-18 03:48:41,0.05916345,12899219,49.999999999974364,228.18138337850468,0.10069173952120668,-0.9990760926503747,0.3801049806193948,0.8918065805244664,-0.19999999999999996,-0.9986177602660168,0.44074996133092836,0.09287496334135843,-0.8,,,0.007757456826742168,-0.8260869565217391
rsETH,1814.0655385597772,1444.504182238618,830.1357909722894,2.2089493412,1507441.773471217,20,0.55,2025-01-19 16:37:02,320.609445345,178260601,56.779723328740026,0.006225872928337317,9.91443507629263e-10,3452401.375247542,0.6144115218316412,0.6378368733592577,-0.6,2969377.8278242303,0.7607859148396464,-0.2562498790532567,0.10000000000000009,0.07636853104228969,0.7409294371869277,-0.2316424374876134,-0.040000000000000036
rsSNEK,247.92472132765474,245.21990829576538,156.99494831369603,1.5324165429999999,19408.828482234007,20,0.65,2025-01-08 11:29:16,493.266378156,121370,48.58300821923293,0.003054976693518717,1.6392693868369203e-05,0.030211767710535575,0.747994104444544,1.0,1.0,-0.6197160028773907,0.6911581940203433,-0.31886874262293663,0.30000000000000004,,,-0.17906463798643948,-0.20833333333333337
eRSN,22.116576589432334,12.260238060806264,10.214571816273642,1.6156769778000002,0.0,12,0.5833333333333334,2025-01-18 22:19:01,14.993449475,333085,,4475.205519619316,2.0353006979351334e-06,0.3288981788177259,0.7172005747997943,0.42477171144352,0.19999999999999996,,,0.45759486637119823,0.16666666666666674,,,0.45759486637119823,0.16666666666666674
rsIAG,6.193363144541168,2.824870154951995,2.824870154951995,24.657978190999998,0.0,4,0.5,2024-12-13 06:49:41,226.549732984,1846295766,,0.37703775360026587,1.9812338321420556e-08,,,0.6958388095769567,0.0,,,0.6958388095769567,0.0,,,0.6958388095769567,0.0
PROXIE,762.377188025055,762.377188025055,762.377188025055,2.623373353,0.0,1,1.0,2024-10-27 04:00:07,50.925482009,40436181508,,,1.6519432289206192e-12,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0
rsLQ,2.6011025588207697,2.2132551127969085,2.2132551127969085,105.0,0.0,2,0.0,2024-11-15 04:48:04,700.653591324,213838454,,0.002832955823758517,1.259679524506679e-06,,,-1.0,-1.0,,,-1.0,-1.0,,,-1.0,-1.0
TRUMP 2024,4420.070524576321,3712.8931373205396,3712.8931373205396,0.18411811649999998,0.0,4,0.75,2024-12-10 04:06:20,0.068530293,490,,2825593951.9899974,3.1641517943818864e-08,,,0.7284351971958175,0.5,,,0.7284351971958175,0.5,,,0.7284351971958175,0.5
Ganymedes,1.1447286171548379,0.8875851853547492,0.8875851853547492,1.38811547575,0.0,4,1.0,2024-11-15 17:27:28,12.372582108,16,,0.13153719432407532,0.6755193939957247,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0
Troll,30116103.003168907,23137602.124077026,20629346.841807444,20.8714558804,275868145050451.34,20,0.85,2025-01-19 13:19:10,1263.294713294,38561911814,52.26319050595203,0.0008098416447279625,1.087795724991769e-15,894379360858028.1,0.6344871773984228,0.7700208347943953,0.6000000000000001,0.9989541390700205,0.7314129533355982,0.5346295317449133,0.7,0.1789512906372388,0.756651926044979,0.042506864433084386,0.3600000000000001
WT_ERG,5.804058809543507e-07,1209229.710915478,1209229.710915478,0.7976347205000001,0.0,2,0.5,2024-12-03 22:34:19,1.414730559,716702756008373,,0.99999999999976,3.4009704293890694e-09,,,-0.25370670847069776,0.0,,,-0.25370670847069776,0.0,,,-0.25370670847069776,0.0
maff,96736352.54578027,96736352.54578027,96736352.54578027,0.16132441,0.0,1,1.0,2024-11-16 17:09:05,2.648675581,271060480,,,1.010119735547626e-16,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0
Pumperino,5.271192079245331e-06,77543.29585711661,65881.06523027396,3.8235073444000003,1625669725.5278525,20,0.55,2025-01-19 10:57:02,29.688345477,5497452259,40.1406865392757,0.9999999999607924,0.0010245087847859061,-0.9999999999279257,0.10065978744381354,0.8953840115971401,0.6000000000000001,-0.9999999999242979,0.2802590292621584,0.2691894299752664,0.10000000000000009,-0.9445205536640878,0.33049262870258594,0.44966347619443714,0.040000000000000036
greenbERG,30009.72620799391,14937.60911707815,7504.533758640607,1.7875141104,129330100.65946038,20,0.65,2025-01-17 06:53:17,15.630710533,55952810,62.50252247081815,0.09017831829324562,9.308823268923145e-12,0.0012434863469326096,0.7689748779137121,0.10199151242459478,0.19999999999999996,63936410.90983381,1.019954311503971,0.3225072273084636,0.30000000000000004,,,0.0016114255039542905,-0.11627906976744184
Mew Fund #4 ERG/Holderino LP,11232245728760.25,5420944557306.299,4423306102763.59,10.4804693898,0.0,16,0.875,2025-01-16 15:55:41,31.333376677,9223020092668471765,68.27817859823438,7.83812386985334e+25,3.024596525262024e-31,1.3956911871520878,0.8639097685659882,0.7142353169300986,0.6000000000000001,,,0.7860877074873511,0.75,,,0.7860877074873511,0.75
Holderino,6.152015200546805e-06,85500.1845446233,35264.0772096123,3.7783751850000002,599496081.8353306,20,0.55,2025-01-19 10:47:36,29.606276269,4793714852,49.99999999555683,0.9999999999621724,0.0010039086367525346,-0.9999999998937777,0.14556179319243256,0.8941343883508488,0.6000000000000001,-0.7928881941431795,0.3035683938044898,0.3434821386182983,0.10000000000000009,-0.3684036504261812,0.3672538185419069,-0.09775675174431342,-0.31999999999999995
ErMoon,3.753263206453702e-05,10763.651707157074,10763.651707157074,4.1410526575,0.0,2,0.5,2024-12-06 16:29:15,23.47330805,60212415,,0.9090909075059184,0.010386739283630392,,,0.7343670580938513,0.0,,,0.7343670580938513,0.0,,,0.7343670580938513,0.0
Satoshi,2.28987889030667e-06,269126.85969050316,285065.0943275294,2.1500378245999996,90817021547.367,20,0.45,2025-01-14 10:41:23,242.687193946,105729729960037,50.00000000001303,0.33333333333164034,1.0023911501107915e-06,-0.9999999999948417,0.2261449566839103,-0.1162594315969785,0.19999999999999996,-0.9999999999976386,0.3058634147027816,-0.8153833959209594,-0.09999999999999998,,,-0.6552306295276319,-0.1428571428571429
MOODENG,24212380.63653696,7011823.143986523,4382389.465056064,1.186782462,0.0,8,0.375,2025-01-05 21:22:07,0.016082472,4481906595,,691518903122904.0,1.4820146946528832e-19,76647849703.98889,0.905161875886855,0.9477579067898291,0.19999999999999996,,,0.09934558253560664,-0.25,,,0.09934558253560664,-0.25
LEMUR ADERGO,71759.4028670457,71759.4028670457,71759.4028670457,6.597734946,0.0,1,1.0,2024-11-29 02:15:12,882.356044126,6252444550,,,1.9665962193946978e-12,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0
FAKU,1.5698690635008897e-05,36370.66084161624,30369.086413149787,22.798199775,1695783982.6616771,20,0.5,2025-01-19 22:42:51,259.570593298,1694915924,43.033377175853545,0.6666666665083147,0.00975537343139235,-0.9999999997389776,0.228911998950824,0.09641988388094123,0.19999999999999996,-0.07588583786580705,0.26086369778781965,0.011641034261403449,0.0,1.799835033673467,0.3526075162227448,-0.1687915697841218,-0.31999999999999995
Mew Fund #36 ERG/FAKU LP,71423891.2719253,28587059.63712915,53506440.233092315,37.0197815528,0.0,17,0.23529411764705882,2025-01-18 09:04:38,265.63580588,9223372017882032890,99.87776961067078,2.5777997180000737e-05,4.0323050633152754e-25,8383851050564016.0,0.7735817294783919,0.00739510533333482,-0.19999999999999996,,,-0.11455260343321777,-0.5294117647058824,,,-0.11455260343321777,-0.5294117647058824
shiba inu,906375.5265347002,906375.5265347002,906375.5265347002,0.761188911,0.0,1,1.0,2024-12-03 01:50:56,0.141300944,816714,,,1.9088284205518966e-13,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0
COCKMEMETUM,1.008454654868796e-05,40978.2389012442,27671.11344661488,1.6798744164000001,0.0,17,0.4117647058823529,2025-01-19 11:02:31,25.838115998,2534051346541,49.99999999891291,0.9523809522897563,1.0110882376035099e-06,-0.999999999863377,0.31754507113706554,-0.20318517876560482,-0.19999999999999996,,,-0.04978867074508145,-0.17647058823529416,,,-0.04978867074508145,-0.17647058823529416
Mew Fund #37 ERG/COCKMEMETUM LP,9145299547.365763,3048433182.455254,3048433182.455254,2.4214115323333334,0.0,3,0.3333333333333333,2024-12-09 15:35:27,27.13448808,9223371788701754281,,2.359012495861345e+19,3.216873494932354e-28,,,-0.28350662461403986,-0.33333333333333337,,,-0.28350662461403986,-0.33333333333333337,,,-0.28350662461403986,-0.33333333333333337
rsDIS,0.00022382437257927715,1786.5030458140595,1866.589656259841,108.210654138,7266233.199980871,20,0.4,2025-01-19 23:19:49,9305.312513027,4279989787213175,39.750087884455475,0.00022005819322436424,9.713614296936338e-09,-0.9999999471005434,0.31753089718309974,0.8373542777261572,-0.19999999999999996,-0.9999999551006294,0.30157247308529234,-0.14458121485364142,-0.19999999999999996,-0.9999999531104675,0.20059694736008335,-0.05944601866003917,0.19999999999999996
Mew Fund #18 ERG/rsDIS LP,4.73175020183796e-11,4.681837672824708e-11,9674459120.503551,613.8701602044,0.0,15,0.4,2025-01-15 16:55:15,9192.07212756,9223177773173569748,50.0,0.0023539037483106943,2.1062554141694515e-05,0.016634307305220863,0.5,-1.0,-1.0,,,-0.9532404442989394,-0.19999999999999996,,,-0.9532404442989394,-0.19999999999999996
rsSUGAR,0.010073084653061224,48.62983394964056,48.62983394964056,85.7876573265,0.0,4,0.25,2024-12-09 23:50:05,1.001772298,53,,2.0259043807293264,1.8764226415453975,,,0.1986400757820442,-0.5,,,0.1986400757820442,-0.5,,,0.1986400757820442,-0.5
🍌,2.2555888981718902e-07,5.951295318304892e-08,5.951295318304892e-08,0.32445298720000004,0.0,5,0.0,2025-01-19 11:06:03,1.818385778,3740473,,4.166941064332235,2.155259427492217,,0.9408823218724516,-1.0,-1.0,,,-1.0,-1.0,,,-1.0,-1.0
PJs,508.15490162089344,495.375517778203,408.97107194704887,8.741962998999998,48144.545148052355,20,0.95,2025-01-17 23:34:07,1285.271841617,63372367,55.987056849446596,0.03302140733129657,3.9911582244458076e-08,227506.04731449342,0.807686089727604,1.0,1.0,0.385005822502382,0.7263162948161471,0.9781160762452549,0.8999999999999999,1.290029945625344,0.8215540433253349,0.7928768838185445,0.6799999999999999
Melange,85367.56469961295,85367.56469961295,85367.56469961295,0.236248979,0.0,1,1.0,2024-12-15 13:30:16,0.546518635,66683,,,9.600568541232759e-11,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0
Eamd,384698.7248915882,384698.7248915882,384698.7248915882,0.098939352,0.0,1,1.0,2024-12-15 14:09:19,16.140757472,6228762612724,,,6.735989252055531e-18,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0
👽🚀,1.2705144827953306e-11,1.0375230298412206e-11,1.0375230298412206e-11,0.024166666666666666,0.0,3,0.0,2024-12-18 02:49:22,0.321440278,24589152641,,24.13731911131425,1.028909345943481,,,-1.0,-1.0,,,-1.0,-1.0,,,-1.0,-1.0
🍷 🥂 🍸 ,3.418219107844813e-08,11363214.649869494,2990319.644702525,0.009943763599999999,0.0,19,0.10526315789473684,2024-12-19 09:06:36,1.589281182,46606209,50.0,999.9999999999987,0.9976014350236038,-0.05301657836267315,0.3174581386140256,0.8793213466981454,-0.19999999999999996,,,0.2849168697984062,-0.7894736842105263,,,0.2849168697984062,-0.7894736842105263
SirLentilLord,124688.27930174564,124688.27930174564,124688.27930174564,10.0,0.0,1,0.0,2024-12-23 04:28:56,259.949458113,202509,,,1.0294824694538316e-08,,,-1.0,-1.0,,,-1.0,-1.0,,,-1.0,-1.0
PHP,57943.45881218828,56874.04668518974,44051.632535318255,32.764209926,1341297695.9915905,20,0.75,2025-01-20 04:35:31,6966.785467695,40181758617869998,57.07935571382794,0.00016915855821087174,2.992258304170816e-18,0.038796958148817895,0.9059046475140093,1.0,1.0,-0.03817687630573574,0.6327553904495867,-0.13676097479405913,0.5,0.004905999085581536,0.6285872209971355,0.020020516438871584,0.3999999999999999
Rugpull,1.0634784850566426e-11,1.0634784850566426e-11,1.0634784850566426e-11,0.00035,0.0,1,0.0,2025-01-17 05:14:25,0.010531937,96708913204,,,0.010240308526648432,,,-1.0,-1.0,,,-1.0,-1.0,,,-1.0,-1.0
WATCH SATURDAY NIGHT LIT SUBSCRIPTION,285876381.30644006,142938190.65322003,142938190.65322003,1.3697156385,0.0,2,0.5,2025-01-20 03:46:40,12.264895442,4000000000,,8.172530538886512e+16,1.0725698452203424e-17,,,0.26992145530650596,0.0,,,0.26992145530650596,0.0,,,0.26992145530650596,0.0
Rugged,347554.5160873968,245580.40007257028,127212.95743850365,6.185611228800001,33077530230.31785,20,0.45,2025-01-20 02:39:09,132.521469618,4695481053,56.76403801486823,0.020169629049240204,8.120508306193357e-14,90014470736.0628,0.6817633568372677,0.8333642708741714,0.6000000000000001,137598476316.16223,0.8774675376671396,-0.01702151591224564,-0.09999999999999998,,,-0.25398908827875005,-0.3793103448275862
QualiCoin,2.3616979821258823e-07,2.3616979821258823e-07,2.3616979821258823e-07,0.12,0.0,1,0.0,2025-01-19 11:10:02,0.234793778,487528,,,2.0392133331453444,,,-1.0,-1.0,,,-1.0,-1.0,,,-1.0,-1.0
